	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
MCM3AP	62.6687987991058	57.5997930506119	61.0252777479934	68.4234130200579	67.1706819316204	66.1373747652404
MCM4	32.8580569823805	35.3509532013993	47.7935032233714	23.2513466223028	27.976242185984	24.7977444333834
MCM5	30.7734881625804	44.2025983750858	49.0503257131438	7.26690076684994	11.0997517215597	7.37062822346188
MCM6	16.6171994819065	18.1567632043927	19.8827946702177	4.07885457454636	5.75808328222962	3.70795909984981
MCM7	60.9593330878705	61.1886858550392	65.6535074121686	41.5274005068281	37.2062639125694	41.6556077721731
MCM8	6.16130519764618	6.98039233397403	7.37474322640978	3.14738195203627	4.17002474316113	3.98754960319713
MCM9	4.18404585575092	4.88042209637527	5.56710195826697	4.03197121337122	3.82622006563804	4.4537085819074
MCMBP	31.7270207601884	31.7389576277002	33.7754173285082	26.2163842388043	26.9889937054431	27.9479919341899
MCMDC2	0.853776513062832	1.29950234676317	0.873224478627761	0.820305764423128	0.94329051208976	1.03063084853259
MCOLN1	25.0827066157971	24.3359668248828	23.3272822779237	60.3789802398481	47.8810591863926	57.0151861874155
MCOLN2	0.844819360060481	0.43205247443055	0.338006884356614	0.265248541753192	0.294852831970602	0.705053378647623
MCOLN3	0	0.0437315645380664	0.104252473792845	0.381180832793419	0.0469956271597063	0.192506717016692
MCPH1	9.04679424268588	11.4416948584262	11.3383363608014	12.8133103142154	11.5158219186588	13.7189084264007
MCRIP1	129.986369730075	131.907783594573	137.463040006577	178.071943038423	168.983034201826	170.915695922698
MCRIP2	17.0263289318081	17.3003389095507	18.2812471945036	16.7395937314627	17.0883941255336	17.7288505145604
MCRIP2P1	0	0	0	0	0	0
MCRIP2P2	0	0	0	0	0	0
MCRS1	51.9379150184691	49.5172871529987	52.1988555119301	47.6044501517367	48.5671921397099	44.127325168514
MCTP1	1.46192923535958	0.407972194965094	0.295871248572289	7.09958159019658	4.90049830483878	7.66072662582047
MCTP2	4.51226504761153	4.08713647072787	3.18053823368843	14.9258161802802	12.1155905979755	11.1880025580405
MCTS1	57.1382850462576	55.3338132165068	54.924941434763	49.8538664692222	46.4745954013792	49.8991460228101
MCTS2P	1.26763864580798	9.85627002029112e-08	0.848355604954501	3.61438689580635	1.38748026774112	0.525810145991707
MCU	24.7329684278032	23.4571427953128	25.79324822498	26.331342645653	25.0081527308902	23.0562510057871
MCUB	12.6069293718422	11.9525747971796	12.388154287114	3.10496096112907	5.40490710121668	4.46008192408206
MCUR1	14.0662602696795	12.8563028680423	12.1125129516141	8.47265245318317	8.744134755082	11.053929133085
MCUR1P1	0	0	0.287580888094311	0	0.321491435738441	0
MCUR1P2	0	0	0	0	0	0
MDC1	16.4088419212454	17.9748738922865	14.6907458902459	8.31454043215006	9.40108401842962	7.11565018238819
MDFI	0.0877222924465667	0.0769897139858734	0.457974010319025	0.615242164835449	0.210017399713676	0.863098150171345
MDFIC	34.7206932654421	42.2083370726806	37.2900604683501	60.9659879341389	56.1267602218293	64.029913985121
MDFIC2	0	0	0	0	0	0
MDGA1	10.0795648172285	15.60714766921	12.6613504563879	21.5003978995897	12.2864553189301	14.8450006303165
MDGA2	0.038321145566693	0.218686016125204	0.174443904054096	0.0878109461150302	0.137197240474066	0.20026897028104
MDH1	134.331128704443	141.230345426914	143.277629779725	159.663887293887	151.662718625959	151.484400364977
MDH1B	0.232685512907553	0.505954231194456	0.369249422494631	0.198579837105963	0.586145968232622	0.514165318945772
MDH2	233.295594214691	217.005583393903	227.493911208637	219.41533731623	209.190879396796	200.25867262249
MDK	140.318452145907	141.372187228594	141.71558163526	264.723145431005	263.093679481467	255.569564195353
MDM1	4.73080940107281	4.80553864649723	6.17977029408829	3.73848207901156	4.98225609336411	4.08973553689067
MDM2	71.6171536830252	78.4659156178087	68.3957837890962	49.3866580013227	60.047477790559	55.2237191701067
MDM4	6.18641558263798	7.32770583310055	7.38880971811432	6.56613443243721	5.28980310293475	6.38496770013089
MDN1	7.26915793967386	8.20392159483081	6.29686763094795	5.70861413675947	5.34360660324226	5.02711045322951
MDP1	11.0761758765522	10.5459898580173	13.1998399150354	11.1539013075677	14.6141562931075	9.91875643153919
ME1	47.572127093952	46.9189062516832	43.6240872802924	50.838447149057	48.4284051159884	51.9740425887563
ME2	30.2779654049256	29.5048657050888	29.7236094387709	16.7812592849269	17.0317483894308	18.3310164883051
ME2P1	0	0	0	0	0	0
ME3	5.07598071276939	5.23391998448302	4.80407346600971	4.41774293496702	6.07536119768413	4.7638265148234
MEA1	103.419320863541	109.803867834585	109.573528276965	117.508450755467	102.724032147355	107.53275283637
MEAF6	61.4229919228315	61.7367188631061	63.6014997195113	81.7953292623467	71.7557698285868	79.1472300556186
MEAF6P1	0	0	0	0	0	0
MEAK7	46.6024797871212	49.2456225450399	56.3174476246504	39.4461979615237	38.8330473178318	39.7366217434944
MECOM	8.95254129236578	9.8241530267272	8.47474475167348	6.94925602524984	6.41692862948172	7.7842129937722
MECP2	16.315425584204	17.3430661804161	18.2191368340548	19.683867249215	20.4563548729783	21.9921703065788
MECR	21.8615256047836	17.2863458589647	19.4056333825579	15.8808810229205	18.4256255487197	19.0574104781362
MED1	28.8001571034859	30.4402623175912	32.2293839098326	23.1423414715404	23.3911299345342	24.5492628054663
MED10	52.0806788455776	57.9486279719484	54.5518360042345	44.3252211111385	47.3871857987597	48.347739415875
MED11	14.1403690388403	12.6771273252087	13.7941922621804	15.1818700520055	10.38927299943	13.143499507708
MED12	19.9438782388611	14.9030684430155	15.5170528456545	18.0713179455735	18.1096574383124	18.7703319245141
MED12L	0.0985069984592996	0.0846245265581777	0.311742024704767	1.49136787393834	0.568727875141494	0.43806816469941
MED13	15.5046234202926	15.0406081288447	13.6289967342761	20.0732915152659	18.2712861827598	21.1667268189326
MED13L	25.9082627800817	26.3778993214638	23.1770282878075	26.0630445189387	28.3775863741327	26.5718627670193
MED13P1	0	0	0	0	0	0
MED14	22.9793762273805	22.8021830367953	23.9411084951495	14.7198664285022	14.4622159547791	14.8182749522904
MED14P1	0	0	0	0	0	0
MED15	73.3459828318389	73.8724525638446	84.884515132559	61.6971442569143	56.7116250145673	55.2674196924825
MED15P1	0	0	0	0	0.132206533745481	0
MED15P3	0	0	0	0	0	0
MED15P4	0	0	0	0	0	0
MED15P5	0	0	0	0	0	0
MED15P6	0	0	0	0	0	0
MED15P7	0	0	0	0	0	0
MED15P8	0	0	0	0	0	0
MED15P9	0	0	0	0	0.0586084828234469	0
MED16	57.2555523990382	55.7990001218093	52.0025185512337	21.2610436567546	24.958588760262	21.6777651845846
MED17	24.1470764635209	24.0240432484535	24.7777714928849	36.4958057606941	32.6803609020613	38.506315396103
MED18	20.6594160306777	11.4627966765067	15.6896417680936	18.587058650309	18.2341588493352	20.28794034149
MED19	23.2804268323046	24.8430798801513	23.142994232763	18.6239916128512	19.5628892465029	18.8491639354706
MED20	18.582409058898	20.9143662116155	20.6053375656943	20.9806366760298	20.6236369008041	20.6567569138307
MED21	31.1127172398647	40.7534465626501	33.9487952786104	32.221674598417	26.343669482587	28.6007225911289
MED22	22.6751207380363	22.5821365547132	21.1812251309773	15.4832471960105	16.7615891731116	17.1009673048535
MED23	14.6717042412464	14.9421521373937	15.6860940356191	20.2665240832182	21.3477918094876	19.8314512694645
MED24	34.8832338680571	33.8597489360374	41.25967139509	35.1813112964101	37.4860560192983	37.9924839180823
MED25	31.0143870976483	33.3371523123876	35.4114560647154	21.3778572428477	22.3234352173507	23.8871816878366
MED26	7.37661609735764	4.9746058316624	6.6557762149301	6.40081896599473	5.8535160966004	6.43783125205647
MED27	35.7871984000549	36.3801972245409	38.1776616449399	30.8003549200579	30.4307983264624	30.2263065260293
MED28	34.0409289476543	33.6576798792905	34.0529277941094	55.5600971802995	44.5355274581458	59.8366493595009
MED28P1	0	0.278228251939906	0	0	0	0.211481019277872
MED28P2	0	0	0	0	0	0
MED28P3	0.351758974914743	0	0.243606762235855	0.303848196513287	0	0.235420837161392
MED28P4	0	0	0	0	0	0
MED28P5	0	0	0	0	0	0
MED28P6	0	0	0	0	0	0
MED28P7	0	0	0	0	0	0
MED28P8	0	0	0	0	0	0
MED29	22.8353514794989	24.9803612115193	23.1809054553707	29.7936768998444	29.7513515155267	28.6326058397427
MED30	8.57041804150703	7.39635581487253	6.87959369206752	7.63012588420416	6.08579699367431	5.1450341463884
MED31	16.1313596739529	14.9686781882682	16.5820199848258	27.8907913340538	24.6607424567376	26.0334108839724
MED4	30.9694223977548	36.5322245955743	34.2461952474516	31.2512257147681	34.6363446993773	34.6797336840681
MED6	24.6879212419444	24.9346017111082	28.195789663319	23.0312919427684	22.6965567963912	24.7543807179797
MED6P1	0	0	0	0	0	0
MED7	9.77160594545241	10.8672373223216	12.7716036284409	9.52929066113076	8.24849173380984	9.66623776986833
MED8	73.4150665236585	74.3355129886032	73.8636368841392	53.1325679981449	55.5506714304145	50.2062989991871
MED9	10.223059017256	7.6819591488659	8.42897875622368	7.23655850761422	7.51751639640773	8.86952139227925
MEDAG	1.84985868483047	1.62344966918559	1.77347678513851	7.93528911177179	9.01207291812769	9.22071388276224
MEF2A	24.1564859865448	21.1156984087138	19.3958240241607	9.15336605673242	8.00234999372627	9.29076578144193
MEF2AP1	0	0	0	0	0	0
MEF2B	1.15370653284987	0.499263859157765	0.498933979696055	2.83914470206969	0.653659216106522	0.510183247751466
MEF2BNBP1	0	0	0	0	0	0
MEF2C	3.95640173366757	4.49365736228677	3.11546789862431	2.08189909618277	2.55534245118875	2.17709152183041
MEF2D	29.6470811377434	28.9944828605918	30.2753081916168	50.3220472737174	49.5444406798512	51.9225004152166
MEFV	0.415163614235103	0.321535557789679	0.12933536893483	0	0.141921981698616	0.0911774708367504
MEGF10	0	0	0	0	0.236735576513234	0
MEGF11	0	0	0.014840572377934	0.465106637146051	0	0.0784542166149034
MEGF6	3.44622709420293	3.25602211370518	4.31965236006732	4.51297156262304	3.74392346441244	4.2129166373664
MEGF8	19.1642348667525	16.8061132758949	18.5296754620533	32.0369538134541	30.9438653878533	29.9103158903544
MEGF9	9.4075367433961	9.2582667899494	8.50861617162598	14.0275961795299	14.5136674518837	14.5326360287776
MEI1	2.1055457104733	0.985155663546626	0.951502262664809	1.15274249866085	0.597446994496589	1.18081477820101
MEI4	0	0.0437053437680373	0.110280860991158	0.0212007302672304	0	0
MEIG1	0	1.06733961915776	0.304233357861076	0.38143686019818	0.80853508969415	0.498489996452468
MEIKIN	0	0	0.0774521005770807	0	0	0
MEIOB	0.167164742402173	0.0733556698570826	0.181701764053814	0.0873300632345897	0.798620273245174	0.295427929054278
MEIOC	1.61820939813843	1.35680608724968	1.18208138939379	1.72111483895985	1.49955809724175	1.59910271405267
MEIS1	57.4072626338214	54.1954731246154	52.7656384462804	52.2405913835635	59.2239755941836	58.4440384027954
MEIS2	41.6369657319397	39.2972701699227	32.9978109267014	10.486056036872	10.5237012575518	8.23793711508765
MEIS3	47.0626897057759	51.6709928601284	51.7769456838811	69.7062196423511	72.3943501073306	71.4851009089537
MEIS3P1	3.89106985355756	3.93874410084696	4.12423868684485	5.76054164236736	4.4680177703241	5.82953402725239
MEIS3P2	0.304330717845091	0.150796231916747	0.330629227396141	0.665276703116747	0.122814704338966	0.300806986523571
MELK	21.2528918459348	25.0248265913753	23.3509017991211	2.51535845236863	5.23127871081841	3.49982221702014
MELTF	2.73531449893928	0.773133892950236	1.05470417966656	1.46228448419505	0.896986980791673	0.622632355644379
MEMO1	54.1931081639316	63.3295889985244	61.3415950645066	66.2765553138634	62.1785921694217	63.1783489154214
MEMO1P1	0.268681523905663	0.249189743922393	0.192518966547325	0.231215213729085	0	0.168881040622851
MEMO1P3	0	0	0	0	0	0
MEMO1P4	0	0	0	0	0	0
MEMO1P5	0	0	0	0	0	0
MEN1	22.2437442217375	25.0697161079733	25.4662337625545	10.7552201466092	8.41761715524076	8.15764577103828
MEOX1	0	0.176304755656456	0.0906752966501209	0	0	0.242283106784542
MEOX2	0	0	0	0	0.0415792357620934	0
MEP1A	0	0	0	0	0	0
MEP1AP1	0	0	0	0	0	0
MEP1AP4	0	0	0	0	0	0
MEP1B	0	0	0	0.0508029302755837	0	0
MEPCE	26.9146522592116	28.0549725772479	29.6577255490974	40.2098981759221	37.927320507062	42.6480587958178
MEPE	0	0	0	0	0.0533782332991984	0.223419815032412
MERTK	0.76211249548277	0.743356755082469	0.962716524045464	0.379772305955553	0.609429331415279	0.844232925128911
MESD	28.6261491713515	28.7463114742106	30.0832340386884	28.0589565416241	28.773430277424	26.7941520729062
MESP1	0	0.0508481076172671	0.311691623416167	0.390870307767684	0.044061502175005	0.303937414299782
MESP2	0.266047723001113	0	0.369406729593569	0.0753080747230763	0	0
MEST	231.511743079508	226.671760856269	226.006298748343	44.9033095722542	57.6480945488103	40.549783124352
MESTP1	0	0	0	0	0	0
MESTP2	0	0	0	0	0	0
MESTP3	0	0	0	0	0.121874216366985	0
MESTP4	0	0	0	0	0	0
MET	25.0871809989377	28.9975289236855	25.7776508740131	9.44450473927371	10.5668957102649	10.2055450568896
METAP1	42.9285242489037	43.9569362945238	42.137616662458	29.5125133260336	32.2034742106754	31.7801823160465
METAP1D	3.63798892566986	2.76272434192425	4.8000979521474	1.86294958165765	1.69063502866857	1.71052843803351
METAP2	115.814250970998	101.696312615079	106.616430813477	106.812717423193	116.814415863407	105.16718384106
METRN	36.2663609213031	39.9599466913028	33.0803097612851	49.8695547930926	40.2683527454238	45.6032125937862
METRNL	62.3316476902977	63.2700361391271	61.6453122444307	93.7979634451979	87.0673769020499	92.8359512126509
METTL1	24.1126131914413	25.3340663107376	25.0287071123756	20.3128633210371	15.791029697499	16.735274781799
METTL11B	0	0	0	0	0	0
METTL14	16.5799554520137	18.2140602341881	16.6184041755142	14.3275166382796	18.0726827370153	18.167845645104
METTL15	9.23402041043627	10.098336152329	9.23906031163109	5.54533759284465	6.96392876034223	5.47529390369394
METTL15P1	0.413844706529544	0.194558596846416	0.27114432537101	0.191029850368211	0	0.286923159958033
METTL15P3	0	0	0	0	0	0
METTL16	13.2821758978679	11.9669786652039	12.7950253464075	12.2744603375258	11.0621528847508	10.9811419312058
METTL17	22.8434273328961	23.2168113828936	23.143927871992	23.5259332054425	23.183358469708	23.3653256585801
METTL18	3.87004429502271	4.59979960303689	5.14794912341139	4.24399154672483	3.53776715950173	3.5648283974942
METTL21A	8.5183308488506	7.74263297482775	7.88298806470884	6.92388887686248	6.08554098299463	8.68395435336747
METTL21AP1	0	0	0	0	0	0
METTL21C	0	0	0	0	0	0
METTL21EP	0.118960881334075	0.104435415730014	0	0.20127325925493	0.180946304236827	0.36019456137929
METTL22	38.9930978295177	33.9860267042543	40.3166529159768	46.4578746651836	46.9316305323053	46.1813188255259
METTL23	33.0731764050638	35.8000295815317	31.1601852262466	39.2751327980157	35.8353948642089	38.4097082033103
METTL24	0	0	0	0	0	0
METTL25	4.76919885629013	6.12901300009764	3.93192390482085	6.01585929247322	4.34510854921336	6.54557992654494
METTL26	109.15139464755	111.16502889996	106.818237322257	110.060481596545	91.7935611848479	103.971623483588
METTL27	2.80657198864465	3.97110201273299	4.36040452479087	1.41236642268272	0.769965580552095	1.62034229425715
METTL2A	14.2930582077215	16.3252677759273	15.4563430680654	13.950126854914	13.8252372102473	12.9196101561016
METTL2B	20.4245981188285	21.9792781487013	22.7477245823575	13.4023805928019	18.2732821898803	15.9815688571338
METTL3	31.7072114961968	32.9830756469266	33.9548552749699	32.0945774230617	28.6371105627913	28.849264333831
METTL4	6.6197449337289	6.3371834739907	6.13668544236858	9.06984836871293	6.39401861526599	11.9610945105555
METTL5	43.510097060246	51.8491605185272	47.5063003249413	23.540594228706	26.9255577998889	24.2601960181719
METTL6	19.2166006264703	18.6728973501793	19.3503611136715	22.9497237657883	20.6563762169808	17.8933043871596
METTL7A	5.39145714252209	4.0638290392034	4.72412760348834	2.44374560329986	3.05297840927416	2.9908606286032
METTL7AP1	0	0	0	0	0	0
METTL7B	1.14400680661107	1.33873581311737	1.55478296265052	0.6358054979825	0.0810219714259133	0.627830530686762
METTL8	14.3637692324024	12.2058853157887	12.3182772915712	8.70111391207547	13.4486610403861	10.7180446634568
METTL8P1	0	0	0	0	0	0
METTL9	98.1499331629979	108.499072018389	100.884124741587	131.370475771829	129.765994007513	131.094870756267
MEX3A	11.0448594659398	10.5477252280029	9.14661063876817	27.4017268147872	25.5815272976663	30.8836265562126
MEX3B	9.50050334726009	8.74177653774633	7.62059152537732	10.820638375806	9.34679984093517	8.23164248432582
MEX3C	34.5924947508232	35.6378676431479	34.9858292957317	30.0585962229509	25.6059090659467	26.4196107192077
MEX3D	27.980792274324	27.5009284161866	27.1151939834921	49.2773674284422	44.5455335958038	46.0821482124347
MFAP1	34.1449460873164	33.4021482217829	33.4237741955447	28.5182008248333	25.5832216829487	26.1932271154982
MFAP1P1	0.117364875487376	0.20602108953017	0	0	0	0
MFAP2	22.416872368904	19.0060332519552	16.2694807539912	64.9384261546453	71.211976770967	75.1591531721542
MFAP3	23.2502909102515	19.5871190126312	23.5642969180809	27.4403716156533	28.2445930817862	31.4671435450296
MFAP3L	0.642471148435477	0.861366341137029	0.360718464836541	0.249328804710427	0.267549835350788	0.895695087800224
MFAP4	97.1057732075368	87.7146524138676	93.6032624356622	77.8520027113268	78.3945009616944	79.1347777199086
MFAP5	0.934047424332392	2.1746377825952	2.57862373882425	4.03828368014915	3.21657673931672	1.9786048478154
MFF	67.5028186159765	76.9381920500474	68.4623897548139	73.8524726553453	72.3975112153097	75.2675068622233
MFGE8	1018.09275402103	954.255190820722	1001.21616008531	1220.19972375031	1224.68603839762	1143.2276276593
MFHAS1	8.01242845541771	11.4914716449702	10.5675529911713	22.8865654497936	20.50940910076	24.5484117753869
MFN1	34.346282394161	27.6432306979126	28.3820480775586	26.3060192294184	27.8978791069509	25.1603360891746
MFN2	69.1109678916631	74.7838684250208	66.8431904604983	55.9128934910419	59.7611670599932	58.4359911874432
MFNG	0	0	0	0	0.0520002246418475	0.0447156326719827
MFRP	0	0	0.0347522222293734	0	0.0377527965952561	0
MFSD1	81.9154314592477	79.3993209528256	78.5843280687337	100.139689354864	86.5277169175155	94.7334981480951
MFSD10	72.9891555825375	74.4405909716627	76.1944810650604	78.9678597555542	79.0470543456367	77.8463019170004
MFSD11	20.230077280484	22.2830214933603	21.3581852542772	28.5410711283436	30.1527049406645	29.1824942001085
MFSD12	77.024005709702	79.6291111602817	86.1750502659892	108.123471172524	111.197434287745	114.329613519948
MFSD13A	1.52595288701221	2.52282628319	1.36743069039445	1.06117592290863	2.31095969090217	2.47624404687986
MFSD13B	0.113700965223887	0.199588276035494	0	0	0.0866882641821097	0.074655792462922
MFSD14A	26.37610443224	27.5978772279456	27.5462565631468	40.5651059003106	40.7638292879426	44.9316883405181
MFSD14B	36.0143837376205	37.2215445296567	37.2306091889291	26.3914878325046	28.0825949153078	25.9503193242233
MFSD14C	6.90225795730522	11.5417507617097	10.8326881850434	12.8641604584565	8.27830643921021	8.06755581886762
MFSD1P1	0	0.19321072147777	0	0	0	0.0722499827697534
MFSD2A	6.50615669456582	9.0368420967945	7.99173582560389	4.79906641955965	4.90637347515464	4.88329745886022
MFSD2B	0.387645641724394	1.37151432126245	0.719694156276875	0.964265646520267	0.735023349782634	0.725436504943676
MFSD3	11.0786304886678	10.3025581698808	10.7778726089724	13.2832294595551	12.231894122816	12.1010982548632
MFSD4A	0.351163278865543	0.397404130953732	0.0755523215391329	0.764539449630526	0.425306124890603	0.878865251609981
MFSD4B	3.26864885225448	2.82495739909325	2.75006834746415	4.06433405611311	3.270060975961	4.42013667940982
MFSD4BP1	0.0739334116631785	0	0	0	0	0.0366839524250978
MFSD5	35.3308951634915	37.0690195902169	36.8004394817629	45.5592994770701	45.8956719956016	47.0305623439316
MFSD6	7.80918213895719	11.5305681876237	7.96435452757066	8.2935894055489	6.46452496522589	9.45414213393807
MFSD6L	0	0	0	0	0	0
MFSD8	9.44178573682987	9.09549562810878	7.95824216794449	10.4032452077693	9.62761095285255	8.77890746736433
MFSD9	5.40895725846883	4.82773431010916	6.30430175965795	8.14782745702508	8.1077121529714	7.4771807322552
MGA	8.10413650259324	6.20895580925835	7.28242783308389	9.99665048941464	7.71311271828838	8.26122949008973
MGAM	0.0632608396860831	0.0166339725975362	0	0	0	0
MGAM2	0	0	0	0	0	0
MGARP	20.5896062335077	18.4768090327845	19.7255609214626	4.09600511003427	4.73328057730806	3.6671768804329
MGAT1	148.89516091779	150.16317685849	154.186217787771	151.21523061733	158.144829680019	149.36912106316
MGAT2	63.3289482085102	64.8179533471058	68.4509341149312	60.751811111347	60.1510500273392	56.4571934532661
MGAT2P1	0	0	0	0	0	0
MGAT2P2	0	0	0	0	0	0
MGAT3	1.09417506208323	1.30313552981558	1.53559412883742	1.11092809320677	0.735416339852672	0.4926498900198
MGAT4A	0	0.0136369529026528	0.147815973561708	0.271419661546998	0.23218744021474	0.180418563937594
MGAT4B	237.66464411397	215.807859622843	219.263578923804	393.106749143308	388.004780530373	390.475693240611
MGAT4C	0.016000496947199	0.0941804529093183	0.0192215697961364	0.0133881704884374	0.110822842490491	0.210508407492071
MGAT4D	0	0	0	0	0	0
MGAT4EP	0	0	0.0336599750953065	0.112861243799371	0	0.139231980269811
MGAT5	71.3295275631726	68.7413045997411	67.6939630055071	117.236908808808	108.808734582323	107.479470467022
MGAT5B	1.38915414603685	1.06564882207634	1.50684859029729	1.27695123485201	1.89488079189835	1.64510132366945
MGLL	100.841165229864	115.838120552784	116.523721839208	23.046321863142	26.3089933932648	23.056352158028
MGME1	14.7107329079915	17.3248393193818	17.9405996979276	14.9051599974089	15.0915899354032	16.1734160797472
MGMT	12.1106028540098	13.2270638217228	11.8436118188455	12.0537432499112	14.4696067680306	12.9746631336877
MGP	5.70053401252304	10.5228326481048	7.6916477385956	4.58992015276133	5.03883013826431	4.3925502305177
MGRN1	54.2082775225318	57.2805060410919	55.1482779226776	84.7502617500712	77.3481066243597	74.8569313129028
MGST1	342.95696561913	353.171962274635	335.168035906235	474.464450099925	457.253163402963	519.142817624802
MGST2	12.8386797373314	12.5737952285559	11.7611665775738	14.7586009302555	15.0538464475981	15.6242179974848
MGST3	135.155265151366	127.465086313402	133.237631086151	145.363758753137	142.905448587045	143.440033655118
MIA	0	0	0	0	0.192939072692108	0.169713953484032
MIA-RAB4B	0	0.39876295195944	0	0.770304004935297	0.215725105015095	0.0484184542288548
MIA2	10.031930467837	11.3352921099247	10.7348320031962	19.2844225689139	17.5432298089563	18.3372440662216
MIA3	70.4383549734537	64.2448652708383	53.8241020981328	51.3521502822885	55.0542417822221	45.108716366806
MIB1	19.9919967470276	20.2191050831954	20.7130527640194	28.582472837955	29.5327968059868	30.4797266864521
MIB2	28.7556225566396	32.6130562054897	33.439139375952	39.081530395098	37.5456116291093	40.6835359114135
MICA	79.3238763195802	76.3244548355203	73.5245299761014	111.321309703946	108.751412757518	106.644118518008
MICAL1	37.1902669475968	37.5959626066181	40.1828063985169	35.2340857126732	36.388768583521	35.2185890509069
MICAL2	377.810554221143	400.331899815621	378.572327470833	294.475043418703	291.875751909127	290.724635635402
MICAL3	27.3016486036349	22.3109758746577	25.3941643282722	18.7233872742079	14.1574804814278	14.3395942176504
MICALL1	47.109028432844	41.0608315871783	42.9778487717193	34.522831938798	27.3883898872761	26.7617041542848
MICALL2	15.4193947028768	14.243292531641	15.240466540477	17.9763040485219	19.4435585004147	19.4161408522834
MICB	10.898985343758	9.71030071327819	9.04271306822231	13.0609998211685	13.0166053774735	13.0201351103617
MICC	0	0	0	0	0	0
MICD	0	0	0	0	0	0
MICE	0	0.130082939223044	0.179598772538122	0	0	0.0975750874941079
MICG	0	0	0	0	0	0
MICU1	55.2252465806492	50.1787894454314	51.3492773648355	68.6403488843959	76.5305855126498	74.3549056098862
MICU2	39.5881520499211	35.172569944232	35.2134912839623	40.0416257236078	33.4314239212898	35.0258922423006
MICU3	12.8131044850584	23.299246727395	21.0194898205898	19.1210980832912	24.6522221432949	21.5037228591782
MID1	19.67690954987	22.074233535864	19.374457487005	20.1374046692429	15.2519679535035	17.5431977146152
MID1IP1	23.7405498263742	23.9993352587676	25.0796751092511	19.854041017374	18.667902240396	16.4438544545445
MID2	1.73098821642553	2.30585167911415	1.13137018546745	1.64038572569987	1.6527404536678	2.59244956170178
MIDN	46.1819852616824	39.9876924597947	39.1526739094956	93.835507339054	87.0516253018991	101.709486408307
MIEF1	24.4404017626765	24.5377516683799	25.2278068048754	28.3088441005951	27.5640690773992	30.669921298744
MIEF2	11.4023846712464	11.3862317940595	11.2621163195184	11.2763501432362	10.1975192270565	9.37566955765782
MIEN1	59.0580645032048	65.0768013613066	55.2244029405265	72.3634703159085	64.7540164667734	67.2118815004781
MIER1	16.9682879210378	16.4487068847048	16.6660489665264	28.3141151102127	25.0532643457896	26.8163650845105
MIER2	48.8010963317586	47.403332548734	47.2671804613716	55.1833511297906	50.1471004452178	48.4187541251039
MIER3	7.8845877967413	11.1241470352849	8.34215536924743	12.6794086206026	14.0512796940209	15.108815554501
MIF	431.44576739779	428.474945787135	404.494708021411	384.226589607388	364.292940596076	377.175021430991
MIF4GD	6.23535130326754	8.10432775931637	6.70893347241415	4.50521637601928	9.60147444091314	7.69376129171404
MIGA1	13.1074220364381	14.608795037147	13.1653826206281	16.4846918208563	16.4632767233147	14.9818954139163
MIGA2	21.0221966412368	20.6793265178639	21.224190039977	25.1257832108423	26.8603963311623	28.68972597667
MIIP	14.5600807573475	13.4840149001225	13.8616849276469	8.31610287916457	9.80819553532771	8.90786991797007
MILR1	0.72352979819663	0.520373692709685	0.358630707393629	0.255670721260393	0	0.380849745483605
MINAR1	0.971143902858846	0.982269359656242	0.834930955971918	0.755262844983199	0.9141641872972	0.965516422552563
MINAR2	0.116890560734032	0	0.0410972962772789	0	0.0500120784677387	0.0862757650558804
MINDY1	6.18889015492398	6.46589443342894	6.6234802592677	4.22880429338338	4.17140762972962	4.32197542250766
MINDY2	9.14031739682043	10.6369733196785	11.1619770309008	8.49931626029676	9.84130315105955	8.25470520460826
MINDY3	23.9002676645873	25.2692752046939	25.9716160361908	33.813108756014	33.3202928538891	31.9368325431255
MINDY4	2.99588925330703	3.03320339874512	3.17958521469808	4.9760302740552	4.25937976684312	5.08484555286362
MINDY4B	0	0	0	0	0	0
MINK1	43.5288554786062	45.0136961217423	44.8346708816576	58.2556173869587	59.7467724125388	60.8068771305842
MINOS1	160.933664388692	171.350844531555	166.309871431792	117.439690140839	131.501954970366	131.7168134241
MINOS1-NBL1	0	0	0	0	0	2.49261501436468
MINOS1P2	0	0	0	0	0	0
MINOS1P3	0	0	1.5684443118794	0	0	0
MINOS1P4	0	0	0	0	0	0
MINPP1	33.8107332178998	29.7771678950118	30.1306786921635	50.2800544629823	46.2985208814502	51.3266411492585
MIOS	13.2034010452806	14.0192688092114	11.9814681958874	6.82457986344108	7.86390163768148	9.38594973259584
MIOX	0	0.16116343530759	0	0.0730778805680663	0.065195696227706	0.0560822402611377
MIOXP1	0	0	0	0	0	0
MIP	0	0.29171477573007	0	0	0	0.220451142226074
MIPEP	15.5405660096982	17.7228736584182	17.0057806004671	19.8743794789112	22.5856050989763	19.7775096686869
MIPEPP1	0	0	0	0	0	0
MIPEPP2	0	0	0	0	0	0
MIPEPP3	2.11196865969503	2.87583256607895	2.72200730516274	2.83004780117274	2.29627771601331	2.93552774220548
MIPOL1	7.20351819855859	5.13458135078793	6.55471518484014	6.70662758110191	5.61103369181442	6.16252204524194
MIS12	10.0834751742936	11.7394234290366	11.8997500302388	14.7534189055413	12.5313349728663	14.5261085508592
MIS18A	11.8759138446772	10.5820917253527	11.9374406082887	6.19240671547552	7.05997359033142	7.04682831394198
